link_id,tick,load_units,load_ratio,status,observed_latency_ms
Boreas-Dawn,411,52.7,0.261,ok,89211.82
Boreas-Dawn,412,41.8,0.2071,ok,79166.96
Boreas-Dawn,413,23.6,0.1168,ok,71830.369
Boreas-Dawn,414,105.2,0.5209,ok,187357.099
Boreas-Dawn,415,61.9,0.3063,ok,95494.972
Boreas-Dawn,416,88.1,0.4363,ok,139476.233
Boreas-Dawn,417,14.4,0.0711,ok,70065.948
Boreas-Dawn,418,104.7,0.5184,ok,183291.927
Boreas-Dawn,419,152.8,0.7563,ok,551408.167
Boreas-Dawn,420,28.7,0.1422,ok,74915.938
Boreas-Dawn,421,52.5,0.2598,ok,91097.8
Boreas-Dawn,422,69.9,0.3462,ok,107617.668
Boreas-Dawn,423,94.1,0.4658,ok,151656.153
Boreas-Dawn,424,42.2,0.2091,ok,80391.576
Boreas-Dawn,425,19.8,0.0979,ok,72482.182
Boreas-Dawn,426,80.7,0.3996,ok,124326.614
Boreas-Dawn,427,104.7,0.5182,ok,184360.115
Boreas-Dawn,428,62.5,0.3093,ok,96643.313
Boreas-Dawn,429,13.6,0.0674,ok,70448.412
Boreas-Dawn,430,4.0,0.0199,ok,67458.868
Boreas-Dawn,431,78.9,0.3905,ok,116458.06
Boreas-Dawn,432,26.0,0.1287,ok,73399.935
Boreas-Dawn,433,77.4,0.3832,ok,226219.629
Boreas-Dawn,434,146.0,0.7227,ok,456473.84
Boreas-Dawn,435,81.7,0.4046,ok,64638.254
Boreas-Dawn,436,54.9,0.2719,ok,86935.451
Boreas-Dawn,437,43.3,0.2145,ok,
Boreas-Dawn,438,108.9,0.5391,ok,201434.197
Boreas-Dawn,439,86.8,0.4296,ok,
Boreas-Dawn,440,72.2,0.3575,ok,109169.062
Boreas-Dawn,441,87.0,0.4309,ok,136108.644
Boreas-Dawn,442,22.8,0.1127,ok,70803.013
Boreas-Dawn,443,,0.399,ok,122321.194
Boreas-Dawn,444,72.4,0.3584,ok,108385.181
Boreas-Dawn,445,6.2,0.0308,ok,68748.416
Boreas-Dawn,446,79.4,0.3931,ok,
Boreas-Dawn,447,44.0,0.2179,ok,83996.393
Boreas-Dawn,448,85.6,0.424,ok,133361.069
Boreas-Dawn,449,,0.3546,ok,111024.124
Boreas-Dawn,450,101.1,0.5004,ok,172477.612
Boreas-Dawn,451,91.9,0.4551,ok,149181.359
Boreas-Dawn,452,115.0,0.5695,ok,223508.486
Boreas-Dawn,453,87.4,0.4326,ok,137421.687
Boreas-Dawn,454,10.9,0.054,ok,70685.687
Boreas-Dawn,455,144.5,0.7155,ok,438893.683
Boreas-Dawn,456,116.8,0.5781,ok,231908.991
Boreas-Dawn,457,65.5,0.3241,ok,100526.467
Boreas-Dawn,458,73.5,0.3637,ok,113966.226
Boreas-Dawn,459,9.5,0.0471,ok,67781.916
Boreas-Dawn,460,59.7,0.2955,ok,94125.2
Boreas-Dawn,461,49.9,0.2471,ok,86805.067
Boreas-Dawn,462,49.9,0.247,ok,86584.377
Boreas-Dawn,463,90.3,0.4471,ok,142226.759
Boreas-Dawn,464,113.0,0.5593,ok,214854.839
Boreas-Dawn,465,42.5,0.2106,ok,149786.416
Boreas-Dawn,466,112.8,0.5584,ok,210903.78
Boreas-Dawn,467,76.7,0.3799,ok,116310.023
Boreas-Dawn,468,46.3,0.2293,ok,28476.031
Boreas-Dawn,469,79.0,0.391,ok,119943.249
Boreas-Dawn,470,67.4,0.3335,ok,102224.021
Boreas-Dawn,471,118.4,0.5859,ok,237967.774
Boreas-Dawn,472,64.8,0.3206,ok,98843.851
Boreas-Dawn,473,85.1,0.4215,ok,130216.234
Boreas-Dawn,474,58.3,0.2887,ok,91552.893
Boreas-Dawn,475,,0.6326,ok,293350.433
Boreas-Dawn,476,19.0,0.0943,ok,70729.83
Boreas-Dawn,477,18.3,0.0908,ok,69052.369
Boreas-Dawn,478,79.5,0.3936,ok,121393.721
Boreas-Dawn,479,70.6,0.3495,ok,107483.92
Boreas-Dawn,480,92.1,0.4559,ok,146102.716
Boreas-Dawn,481,52.5,0.26,ok,91348.486
Boreas-Dawn,482,136.4,0.6753,ok,358267.852
Boreas-Dawn,483,,0.5514,ok,208827.15
Boreas-Dawn,484,70.3,0.3483,ok,106824.489
Boreas-Dawn,485,41.4,0.2048,ok,78513.517
Boreas-Dawn,486,22.7,0.1122,ok,72024.175
Boreas-Dawn,487,67.1,0.3323,ok,100890.109
Boreas-Dawn,488,44.4,0.2199,ok,
Boreas-Dawn,489,38.8,0.1919,ok,78729.383
Boreas-Dawn,490,61.8,0.3058,ok,96242.774
Boreas-Dawn,491,10.0,0.0497,ok,66333.027
Boreas-Dawn,492,54.3,0.269,ok,88339.422
Boreas-Dawn,493,61.3,0.3035,ok,96934.833
Boreas-Dawn,494,68.6,0.3398,ok,105117.5
Boreas-Dawn,495,30.2,0.1494,ok,72913.507
Boreas-Dawn,496,98.2,0.4861,ok,163532.938
Boreas-Dawn,497,87.8,0.4349,ok,138622.331
Boreas-Dawn,498,69.3,0.3431,ok,105114.047
Boreas-Dawn,499,61.8,0.3059,ok,98812.039
Boreas-Elysium,0,11.3,0.055,ok,98898.15
Boreas-Elysium,1,62.4,0.3042,ok,136083.732
Boreas-Elysium,2,54.0,0.2635,ok,125929.865
Boreas-Elysium,3,25.1,0.1224,ok,100235.059
Boreas-Elysium,4,45.0,0.2193,ok,263160.668
Boreas-Elysium,5,18.9,0.0922,ok,104460.118
Boreas-Elysium,6,28.2,0.1377,ok,106153.873
Boreas-Elysium,7,33.0,0.1611,ok,107906.677
Boreas-Elysium,8,81.0,0.395,ok,173948.826
Boreas-Elysium,9,46.8,0.2282,ok,121562.758
Boreas-Elysium,10,34.3,0.1671,ok,106373.113
Boreas-Elysium,11,86.5,0.422,ok,189535.861
Boreas-Elysium,12,43.8,0.2139,ok,111023.503
Boreas-Elysium,13,101.3,0.4943,ok,238529.2
Boreas-Elysium,14,57.8,0.2819,ok,
Boreas-Elysium,15,64.9,0.3168,ok,144165.829
Boreas-Elysium,16,39.6,0.1933,ok,109554.154
Boreas-Elysium,17,47.0,0.2295,ok,115570.859
Boreas-Elysium,18,22.8,0.1113,ok,100439.746
Boreas-Elysium,19,31.6,0.1542,ok,104388.107
Boreas-Elysium,20,47.0,0.2292,ok,120161.457
Boreas-Elysium,21,37.8,0.1844,ok,109545.15
Boreas-Elysium,22,152.7,0.745,ok,731537.012
Boreas-Elysium,23,18.5,0.0903,ok,
Boreas-Elysium,24,84.1,0.4104,ok,180459.194
Boreas-Elysium,25,107.4,0.524,ok,264090.157
Boreas-Elysium,26,43.6,0.2127,ok,113317.366
Boreas-Elysium,27,32.4,0.158,ok,106894.497
Boreas-Elysium,28,150.7,0.7351,ok,692851.821
Boreas-Elysium,29,75.3,0.3675,ok,158544.477
Boreas-Elysium,30,94.3,0.4601,ok,209272.919
Boreas-Elysium,31,35.6,0.1737,ok,102833.1
Boreas-Elysium,32,79.4,0.3872,ok,167233.495
Boreas-Elysium,33,18.4,0.0896,ok,95332.202
Boreas-Elysium,34,67.4,0.3289,ok,144264.366
Boreas-Elysium,35,91.3,0.4455,ok,202692.857
Boreas-Elysium,36,27.5,0.1341,ok,103858.619
Boreas-Elysium,37,27.9,0.1362,ok,104351.827
Boreas-Elysium,38,79.6,0.3882,ok,170322.26
Boreas-Elysium,39,68.4,0.3337,ok,147486.298
Boreas-Elysium,40,51.9,0.2531,ok,122058.652
Boreas-Elysium,41,66.9,0.3262,ok,140495.121
Boreas-Elysium,42,76.7,0.3739,ok,162308.659
Boreas-Elysium,43,58.5,0.2852,ok,133369.573
Boreas-Elysium,44,42.0,0.2051,ok,110342.717
Boreas-Elysium,45,76.9,0.3752,ok,164355.959
Boreas-Elysium,46,63.1,0.3078,ok,
Boreas-Elysium,47,122.3,0.5964,ok,352680.226
Boreas-Elysium,48,39.7,0.1936,ok,111733.759
Boreas-Elysium,49,34.3,0.1673,ok,107037.146
Boreas-Elysium,50,100.0,0.4876,ok,235613.446
Boreas-Elysium,51,61.0,0.2978,ok,134842.76
Boreas-Elysium,52,79.6,0.3885,ok,167503.568
Boreas-Elysium,53,16.4,0.0799,ok,99305.353
Boreas-Elysium,54,69.5,0.3393,ok,148420.843
Boreas-Elysium,55,68.5,0.3342,ok,146211.733
Boreas-Elysium,56,65.6,0.3199,ok,141304.436
Boreas-Elysium,57,45.6,0.2223,ok,114259.801
Boreas-Elysium,58,82.3,0.4015,ok,175590.646
Boreas-Elysium,59,60.7,0.2962,ok,128631.484
Boreas-Elysium,60,37.2,0.1813,ok,107590.779
Boreas-Elysium,61,70.3,0.3431,ok,150007.228
Boreas-Elysium,62,90.5,0.4416,ok,199014.388
Boreas-Elysium,63,19.9,0.0971,ok,101853.9
Boreas-Elysium,64,81.3,0.3964,ok,172943.724
Boreas-Elysium,65,114.2,0.5569,ok,302487.293
Boreas-Elysium,66,113.1,0.5516,ok,294713.656
Boreas-Elysium,67,,0.1821,ok,108698.124
Boreas-Elysium,68,71.0,0.3463,ok,152945.635
Boreas-Elysium,69,96.2,0.4692,ok,217816.803
Boreas-Elysium,70,47.5,0.2316,ok,119659.898
Boreas-Elysium,71,68.7,0.3352,ok,144962.73
Boreas-Elysium,72,,0.2339,ok,119883.296
Boreas-Elysium,73,52.7,0.2571,ok,121275.295
Boreas-Elysium,74,14.5,0.071,ok,98776.051
Boreas-Elysium,75,37.5,0.1827,ok,109695.994
Boreas-Elysium,76,,0.0178,ok,100998.294
Boreas-Elysium,77,33.3,0.1624,ok,103838.194
Boreas-Elysium,78,59.4,0.2898,ok,130268.277
Boreas-Elysium,79,69.1,0.3368,ok,148689.068
Boreas-Elysium,80,76.4,0.3729,ok,162393.856
Boreas-Elysium,81,99.4,0.4849,ok,227566.254
Boreas-Elysium,82,115.8,0.5649,ok,309116.061
Boreas-Elysium,83,32.2,0.1571,ok,104552.658
Boreas-Elysium,84,94.9,0.4628,ok,212908.615
Boreas-Elysium,85,28.1,0.1369,ok,104119.341
Boreas-Elysium,86,96.5,0.4709,ok,217055.832
Boreas-Elysium,87,19.2,0.0939,ok,100537.32
Boreas-Elysium,88,52.1,0.2542,ok,
Boreas-Elysium,89,36.8,0.1796,ok,106673.826
Boreas-Elysium,90,146.6,0.7149,ok,618821.625
Boreas-Elysium,91,20.1,0.0979,ok,99451.767
Boreas-Elysium,92,99.2,0.4839,ok,228074.193
Boreas-Elysium,93,67.2,0.3279,ok,145029.766
Boreas-Elysium,94,52.9,0.2581,ok,123787.039
Boreas-Elysium,95,5.8,0.0283,ok,99082.923
Boreas-Elysium,96,112.1,0.5467,ok,289650.741
Boreas-Elysium,97,125.7,0.6134,ok,382800.088
Boreas-Elysium,98,108.2,0.528,ok,266459.791
Boreas-Elysium,99,23.5,0.1147,ok,107628.978
Boreas-Elysium,100,38.5,0.188,ok,108957.212
Boreas-Elysium,101,118.7,0.5788,ok,332785.483
Boreas-Elysium,102,45.1,0.2201,ok,114666.031
Boreas-Elysium,103,59.1,0.2881,ok,127971.954
Boreas-Elysium,104,1.8,0.0089,ok,98449.818
Boreas-Elysium,105,9.3,0.0454,ok,95442.862
Boreas-Elysium,106,31.2,0.1521,ok,102092.626
Boreas-Elysium,107,118.4,0.5775,ok,327267.194
Boreas-Elysium,108,23.7,0.1155,ok,104956.411
Boreas-Elysium,109,51.5,0.251,ok,121130.223
Boreas-Elysium,110,25.6,0.1247,ok,101572.875
Boreas-Elysium,111,53.5,0.2608,ok,125757.467
Boreas-Elysium,112,54.2,0.2644,ok,125692.104
Boreas-Elysium,113,41.1,0.2005,ok,110935.381
Boreas-Elysium,114,17.8,0.087,ok,99652.045
Boreas-Elysium,115,26.2,0.1276,ok,
Boreas-Elysium,116,76.3,0.372,ok,162514.517
Boreas-Elysium,117,35.7,0.1742,ok,256150.828
Boreas-Elysium,118,72.0,0.3513,ok,149677.349
Boreas-Elysium,119,113.8,0.5552,ok,295946.049
Boreas-Elysium,120,26.8,0.131,ok,105040.206
Boreas-Elysium,121,42.0,0.2049,ok,112659.582
Boreas-Elysium,122,86.2,0.4205,ok,188709.838
Boreas-Elysium,123,116.7,0.5691,ok,311848.425
Boreas-Elysium,124,74.8,0.3649,ok,158875.04
Boreas-Elysium,125,103.1,0.503,ok,246718.721
Boreas-Elysium,126,36.6,0.1788,ok,108978.99
Boreas-Elysium,127,93.4,0.4555,ok,205888.955
Boreas-Elysium,128,42.6,0.2078,ok,114478.322
Boreas-Elysium,129,106.6,0.52,ok,262283.538
Boreas-Elysium,130,47.3,0.2307,ok,115204.102
Boreas-Elysium,131,40.6,0.198,ok,112000.663
Boreas-Elysium,132,64.7,0.3158,ok,140443.41
Boreas-Elysium,133,72.9,0.3557,ok,155834.842
Boreas-Elysium,134,53.9,0.263,ok,125521.283
Boreas-Elysium,135,14.6,0.0712,ok,97525.631
Boreas-Elysium,136,7.3,0.0355,ok,94834.819
Boreas-Elysium,137,26.7,0.1304,ok,104452.263
Boreas-Elysium,138,74.0,0.3612,ok,153800.321
Boreas-Elysium,139,27.2,0.1325,ok,104159.641
Boreas-Elysium,140,29.5,0.1439,ok,104806.057
Boreas-Elysium,141,23.6,0.1153,ok,102469.395
Boreas-Elysium,142,66.7,0.3252,ok,142579.656
Boreas-Elysium,143,114.8,0.56,ok,308123.072
Boreas-Elysium,144,21.8,0.1062,ok,99477.606
Boreas-Elysium,145,132.3,0.6456,ok,441057.287
Boreas-Elysium,146,61.7,0.3008,ok,133594.139
Boreas-Elysium,147,7.9,0.0385,ok,95339.34
Boreas-Elysium,148,45.0,0.2194,ok,114538.792
Boreas-Elysium,149,26.3,0.1285,ok,103539.625
Boreas-Elysium,150,51.8,0.2526,ok,121990.152
Boreas-Elysium,151,65.9,0.3216,ok,141457.737
Boreas-Elysium,152,,0.175,ok,106443.872
Boreas-Elysium,153,23.1,0.1126,ok,100564.989
Boreas-Elysium,154,38.2,0.1861,ok,50345.925
Boreas-Elysium,155,35.1,0.1714,ok,
Boreas-Elysium,156,48.8,0.2383,ok,120596.819
Boreas-Elysium,157,45.0,0.2196,ok,117321.889
Boreas-Elysium,158,8.4,0.0408,ok,95293.194
Boreas-Elysium,159,36.1,0.176,ok,111294.06
Boreas-Elysium,160,32.6,0.159,ok,
Boreas-Elysium,161,113.4,0.5533,ok,297133.905
Boreas-Elysium,162,74.8,0.3649,ok,157349.231
Boreas-Elysium,163,35.1,0.1715,ok,107114.402
Boreas-Elysium,164,146.2,0.7133,ok,616024.493
Boreas-Elysium,165,109.0,0.5317,ok,116692.403
Boreas-Elysium,166,26.6,0.1297,ok,98658.894
Boreas-Elysium,167,18.2,0.0889,ok,95561.846
Boreas-Elysium,168,106.1,0.5174,ok,259771.213
Boreas-Elysium,169,34.3,0.1673,ok,106848.231
Boreas-Elysium,170,34.2,0.167,ok,107111.234
Boreas-Elysium,171,48.3,0.2354,ok,121635.941
Boreas-Elysium,172,81.8,0.3992,ok,177100.643
Boreas-Elysium,173,31.6,0.1543,ok,100707.336
Boreas-Elysium,174,44.0,0.2146,ok,
Boreas-Elysium,175,61.4,0.2995,ok,134985.977
Boreas-Elysium,176,38.6,0.1885,ok,109421.883
Boreas-Elysium,177,64.4,0.3141,ok,137933.764
Boreas-Elysium,178,59.3,0.2892,ok,132103.027
Boreas-Elysium,179,74.6,0.3637,ok,156943.989
Boreas-Elysium,180,64.5,0.3145,ok,139824.872
Boreas-Elysium,181,108.2,0.5276,ok,266289.499
Boreas-Elysium,182,68.6,0.3345,ok,144826.19
Boreas-Elysium,183,13.3,0.0648,ok,99062.984
Boreas-Elysium,184,47.9,0.2336,ok,114837.112
Boreas-Elysium,185,75.6,0.369,ok,160494.458
Boreas-Elysium,186,105.8,0.5161,ok,261449.264
Boreas-Elysium,187,,0.1942,ok,109498.884
Boreas-Elysium,188,49.1,0.2394,ok,
Boreas-Elysium,189,49.5,0.2412,ok,119365.564
Boreas-Elysium,190,82.4,0.4021,ok,177664.177
Boreas-Elysium,191,29.0,0.1413,ok,103568.593
Boreas-Elysium,192,37.2,0.1814,ok,112047.455
Boreas-Elysium,193,72.3,0.3529,ok,147745.893
Boreas-Elysium,194,37.0,0.1803,ok,108350.313
Boreas-Elysium,195,87.6,0.4271,ok,190179.267
Boreas-Elysium,196,17.3,0.0842,ok,99208.853
Boreas-Elysium,197,10.0,0.0489,ok,99920.15
Boreas-Elysium,198,65.6,0.32,ok,141181.702
Boreas-Elysium,199,21.3,0.1037,ok,100044.016
Boreas-Elysium,200,38.7,0.189,ok,113394.406
Boreas-Elysium,201,94.2,0.4596,ok,212554.632
Boreas-Elysium,202,30.1,0.1468,ok,
Boreas-Elysium,203,64.2,0.313,ok,138936.437
Boreas-Elysium,204,8.6,0.0418,ok,94090.335
Boreas-Elysium,205,82.7,0.4034,ok,174826.748
Boreas-Elysium,206,54.7,0.267,ok,123785.924
Boreas-Elysium,207,106.3,0.5187,ok,258341.399
Boreas-Elysium,208,19.4,0.0948,ok,98794.051
Boreas-Elysium,209,60.7,0.2961,ok,132571.554
Boreas-Elysium,210,15.7,0.0767,ok,98081.583
Boreas-Elysium,211,62.2,0.3036,ok,
Boreas-Elysium,212,9.8,0.0479,ok,98230.485
Boreas-Elysium,213,37.0,0.1803,ok,109775.25
Boreas-Elysium,214,55.9,0.2726,ok,124717.128
Boreas-Elysium,215,106.1,0.5173,ok,258482.676
Boreas-Elysium,216,22.1,0.1077,ok,98391.497
Boreas-Elysium,217,79.2,0.3862,ok,165889.413
Boreas-Elysium,218,27.0,0.1317,ok,99294.915
Boreas-Elysium,219,44.3,0.216,ok,116138.607
Boreas-Elysium,220,148.6,0.7248,ok,655662.834
Boreas-Elysium,221,81.5,0.3975,ok,171912.963
Boreas-Elysium,222,79.0,0.3853,ok,167695.058
Boreas-Elysium,223,93.0,0.4537,ok,207929.356
Boreas-Elysium,224,92.8,0.4529,ok,208793.683
Boreas-Elysium,225,58.5,0.2853,ok,129499.693
Boreas-Elysium,226,67.4,0.3286,ok,146053.708
Boreas-Elysium,227,19.7,0.0963,ok,99584.247
Boreas-Elysium,228,111.3,0.5428,ok,282203.946
Boreas-Elysium,229,145.8,0.7111,ok,608911.672
Boreas-Elysium,230,24.5,0.1197,ok,100978.272
Boreas-Elysium,231,54.6,0.2663,ok,121354.169
Boreas-Elysium,232,17.1,0.0835,ok,94660.47
Boreas-Elysium,233,31.1,0.1518,ok,103748.603
Boreas-Elysium,234,122.5,0.5974,ok,358600.396
Boreas-Elysium,235,24.4,0.119,ok,100558.445
Boreas-Elysium,236,62.0,0.3026,ok,133663.992
Boreas-Elysium,237,66.4,0.3239,ok,143299.809
Boreas-Elysium,238,82.2,0.4009,ok,172247.857
Boreas-Elysium,239,50.7,0.2471,ok,117865.227
Boreas-Elysium,240,130.8,0.638,ok,424218.647
Boreas-Elysium,241,12.9,0.0631,ok,95262.756
Boreas-Elysium,242,29.0,0.1416,ok,101562.063
Boreas-Elysium,243,108.4,0.5287,ok,272942.746
Boreas-Elysium,244,37.1,0.181,ok,109545.083
Boreas-Elysium,245,57.8,0.282,ok,131258.819
Boreas-Elysium,246,11.2,0.0546,ok,99160.551
Boreas-Elysium,247,134.8,0.6576,ok,
Boreas-Elysium,248,101.0,0.4929,ok,238149.268
Boreas-Elysium,249,49.4,0.241,ok,119575.94
Boreas-Elysium,250,66.8,0.3257,ok,146534.74
Boreas-Elysium,251,60.5,0.2951,ok,134036.66
Boreas-Elysium,252,31.0,0.1511,ok,106529.309
Boreas-Elysium,253,52.1,0.254,ok,124723.979
Boreas-Elysium,254,86.3,0.4209,ok,185821.127
Boreas-Elysium,255,39.1,0.1906,ok,109880.479
Boreas-Elysium,256,53.9,0.2627,ok,
Boreas-Elysium,257,112.3,0.5479,ok,293666.274
Boreas-Elysium,258,58.1,0.2835,ok,130435.252
Boreas-Elysium,259,40.1,0.1956,ok,
Boreas-Elysium,260,72.6,0.3543,ok,152550.322
Boreas-Elysium,261,25.1,0.1222,ok,103065.229
Boreas-Elysium,262,47.6,0.2322,ok,
Boreas-Elysium,263,24.8,0.1209,ok,100048.678
Boreas-Elysium,264,44.4,0.2168,ok,116281.097
Boreas-Elysium,265,32.0,0.156,ok,
Boreas-Elysium,266,97.7,0.4767,ok,221576.764
Boreas-Elysium,267,14.2,0.0694,ok,94054.083
Boreas-Elysium,268,31.7,0.1548,ok,104385.024
Boreas-Elysium,269,,0.1772,ok,108308.312
Boreas-Elysium,270,12.4,0.0607,ok,100005.55
Boreas-Elysium,271,,0.5676,ok,313804.921
Boreas-Elysium,272,59.1,0.2883,ok,
Boreas-Elysium,273,64.2,0.3131,ok,137358.778
Boreas-Elysium,274,,0.0892,ok,97023.786
Boreas-Elysium,275,91.1,0.4444,ok,201793.527
Boreas-Elysium,276,52.6,0.2566,ok,122642.258
Boreas-Elysium,277,,0.3325,ok,146096.185
Boreas-Elysium,278,49.8,0.2427,ok,120928.043
Boreas-Elysium,279,14.1,0.0687,ok,99548.464
Boreas-Elysium,280,37.2,0.1815,ok,108076.686
Boreas-Elysium,281,106.6,0.52,ok,261476.42
Boreas-Elysium,282,61.3,0.2989,ok,134878.184
Boreas-Elysium,283,35.8,0.1748,ok,111153.499
Boreas-Elysium,284,37.9,0.1849,ok,110588.868
Boreas-Elysium,285,32.0,0.1562,ok,106734.984
Boreas-Elysium,286,42.1,0.2052,ok,
Boreas-Elysium,287,127.2,0.6206,ok,390173.934
Boreas-Elysium,288,87.6,0.4275,ok,188895.695
Boreas-Elysium,289,54.7,0.2666,ok,125845.924
Boreas-Elysium,290,36.5,0.1779,ok,105830.281
Boreas-Elysium,291,125.5,0.6124,ok,376443.39
Boreas-Elysium,292,25.0,0.1218,ok,98957.73
Boreas-Elysium,293,112.4,0.5481,ok,292472.981
Boreas-Elysium,294,144.9,0.7067,ok,595047.011
Boreas-Elysium,295,21.6,0.1056,ok,103493.166
Boreas-Elysium,296,58.0,0.2828,ok,131065.965
Boreas-Elysium,297,50.9,0.2485,ok,120831.932
Boreas-Elysium,298,134.7,0.6571,ok,466575.95
Boreas-Elysium,299,115.8,0.5647,ok,312865.589
Boreas-Elysium,300,92.4,0.4509,ok,202952.016
Boreas-Elysium,301,55.7,0.2718,ok,128174.961
Boreas-Elysium,302,69.7,0.3398,ok,147107.047
Boreas-Elysium,303,36.6,0.1783,ok,109439.355
Boreas-Elysium,304,28.4,0.1385,ok,104356.936
Boreas-Elysium,305,104.7,0.5105,ok,251529.707
Boreas-Elysium,306,120.9,0.59,ok,125055.79
Boreas-Elysium,307,12.6,0.0616,ok,99461.535
Boreas-Elysium,308,64.7,0.3157,ok,143434.402
Boreas-Elysium,309,43.4,0.2116,ok,114791.224
Boreas-Elysium,310,59.5,0.2903,ok,132721.303
Boreas-Elysium,311,48.4,0.2359,ok,118048.717
Boreas-Elysium,312,28.1,0.1372,ok,102977.283
Boreas-Elysium,313,74.4,0.3628,ok,157795.542
Boreas-Elysium,314,46.1,0.225,ok,112745.516
Boreas-Elysium,315,30.2,0.1474,ok,107158.76
Boreas-Elysium,316,62.0,0.3022,ok,131720.348
Boreas-Elysium,317,,0.233,ok,117794.733
Boreas-Elysium,318,74.5,0.3635,ok,154923.146
Boreas-Elysium,319,27.7,0.1351,ok,103252.387
Boreas-Elysium,320,48.8,0.2382,ok,119035.82
Boreas-Elysium,321,52.5,0.2562,ok,121505.417
Boreas-Elysium,322,74.1,0.3615,ok,154802.344
Boreas-Elysium,323,71.0,0.3463,ok,150979.724
Boreas-Elysium,324,115.3,0.5624,ok,307832.27
Boreas-Elysium,325,48.4,0.2363,ok,121391.44
Boreas-Elysium,326,52.4,0.2558,ok,122450.247
Boreas-Elysium,327,70.1,0.3417,ok,149053.453
Boreas-Elysium,328,41.1,0.2005,ok,111826.498
Boreas-Elysium,329,57.5,0.2806,ok,129376.493
Boreas-Elysium,330,74.1,0.3613,ok,156948.408
Boreas-Elysium,331,71.1,0.347,ok,149589.753
Boreas-Elysium,332,,0.2484,ok,122297.238
Boreas-Elysium,333,92.2,0.4497,ok,205985.192
Boreas-Elysium,334,82.0,0.3998,ok,174808.499
Boreas-Elysium,335,54.1,0.2639,ok,122739.784
Boreas-Elysium,336,33.2,0.1619,ok,108441.739
Boreas-Elysium,337,83.4,0.4067,ok,179961.106
Boreas-Elysium,338,,0.1179,ok,97862.409
Boreas-Elysium,339,60.0,0.2925,ok,132129.303
Boreas-Elysium,340,27.1,0.1322,ok,100603.11
Boreas-Elysium,341,132.8,0.6477,ok,446052.691
Boreas-Elysium,342,68.5,0.3341,ok,146637.678
Boreas-Elysium,343,54.4,0.2653,ok,120409.119
Boreas-Elysium,344,22.9,0.1119,ok,103520.479
Boreas-Elysium,345,88.7,0.4328,ok,192626.466
Boreas-Elysium,346,98.1,0.4784,ok,225072.943
Boreas-Elysium,347,90.0,0.4391,ok,195732.627
Boreas-Elysium,348,77.9,0.3801,ok,167150.777
Boreas-Elysium,349,76.3,0.3722,ok,160615.545
Boreas-Elysium,350,25.3,0.1234,ok,100062.579
Boreas-Elysium,351,43.4,0.2119,ok,114653.445
Boreas-Elysium,352,19.3,0.0942,ok,101202.525
Boreas-Elysium,353,51.3,0.2505,ok,124440.189
Boreas-Elysium,354,50.9,0.2481,ok,120249.202
Boreas-Elysium,355,61.6,0.3003,ok,135578.591
Boreas-Elysium,356,12.8,0.0624,ok,
Boreas-Elysium,357,37.2,0.1813,ok,106535.023
Boreas-Elysium,358,8.0,0.0391,ok,100866.998
Boreas-Elysium,359,97.7,0.4764,ok,225036.076
Boreas-Elysium,360,56.4,0.2751,ok,129322.911
Boreas-Elysium,361,45.2,0.2203,ok,118838.19
Boreas-Elysium,362,72.6,0.354,ok,150033.631
Boreas-Elysium,363,56.6,0.2763,ok,128217.349
Boreas-Elysium,364,55.0,0.2681,ok,125937.561
Boreas-Elysium,365,,0.4822,ok,228038.366
Boreas-Elysium,366,39.3,0.1919,ok,110426.521
Boreas-Elysium,367,67.3,0.3281,ok,143472.408
Boreas-Elysium,368,14.0,0.0685,ok,99904.129
Boreas-Elysium,369,42.5,0.2072,ok,112482.336
Boreas-Elysium,370,36.8,0.1797,ok,109268.172
Boreas-Elysium,371,92.9,0.453,ok,206464.83
Boreas-Elysium,372,17.1,0.0833,ok,97882.65
Boreas-Elysium,373,22.0,0.1073,ok,100441.757
Boreas-Elysium,374,138.2,0.6741,ok,500887.623
Boreas-Elysium,375,20.4,0.0994,ok,99154.063
Boreas-Elysium,376,100.5,0.4904,ok,235113.257
Boreas-Elysium,377,108.3,0.5282,ok,271661.314
Boreas-Elysium,378,81.9,0.3998,ok,177519.527
Boreas-Elysium,379,79.8,0.3892,ok,169214.613
Boreas-Elysium,380,3.5,0.0169,ok,96520.051
Boreas-Elysium,381,73.2,0.3569,ok,154844.104
Boreas-Elysium,382,73.6,0.3589,ok,161642.34
Boreas-Elysium,383,53.3,0.2601,ok,125872.653
Boreas-Elysium,384,73.7,0.3593,ok,157491.62
Boreas-Elysium,385,138.8,0.6768,ok,508988.17
Boreas-Elysium,386,28.4,0.1385,ok,104629.195
Boreas-Elysium,387,139.0,0.678,ok,512473.683
Boreas-Elysium,388,39.2,0.1914,ok,109349.756
Boreas-Elysium,389,65.4,0.3188,ok,137194.625
Boreas-Elysium,390,22.1,0.1078,ok,102880.22
Boreas-Elysium,391,87.5,0.427,ok,192780.106
Boreas-Elysium,392,,0.6162,ok,383074.781
Boreas-Elysium,393,27.6,0.1346,ok,100644.161
Boreas-Elysium,394,,0.2087,ok,
Boreas-Elysium,395,69.4,0.3386,ok,147008.967
Boreas-Elysium,396,25.6,0.125,ok,101695.091
Boreas-Elysium,397,51.8,0.2526,ok,
Boreas-Elysium,398,34.9,0.17,ok,107139.374
Boreas-Elysium,399,9.6,0.0468,ok,100082.773
