link_id,tick,traffic_share,jammed_flag
Caelum-Elysium,188,0.03305,False
Caelum-Fenix,188,0.0272,False
Dawn-Elysium,188,0.08031,False
Dawn-Fenix,188,,False
Elysium-Fenix,188,0.02253,False
Aegis-Boreas,189,0.13263,False
Aegis-Dawn,189,0.18406,False
Aegis-Elysium,189,0.11729,False
Boreas-Dawn,189,0.06583,False
Boreas-Elysium,189,0.08792,True
Boreas-Fenix,189,0.1031,False
Caelum-Dawn,189,0.12115,False
Caelum-Elysium,189,0.02299,False
Caelum-Fenix,189,0.0146,False
Dawn-Elysium,189,0.09222,True
Dawn-Fenix,189,0.03475,False
Elysium-Fenix,189,0.02345,False
Aegis-Boreas,190,0.24373,False
Aegis-Dawn,190,0.0264,False
Aegis-Elysium,190,0.00703,False
Boreas-Dawn,190,0.15327,False
Boreas-Elysium,190,0.04384,False
Boreas-Fenix,190,0.0304,False
Caelum-Dawn,190,0.03992,False
Caelum-Elysium,190,0.12666,False
Caelum-Fenix,190,0.02021,False
Dawn-Elysium,190,0.27233,False
Dawn-Fenix,190,0.00915,False
Elysium-Fenix,190,0.02707,False
Aegis-Boreas,191,0.11398,False
Aegis-Dawn,191,0.0176,False
Aegis-Elysium,191,0.03024,False
Boreas-Dawn,191,0.04964,True
Boreas-Elysium,191,0.00333,False
Boreas-Fenix,191,0.04726,False
Caelum-Dawn,191,0.15538,False
Caelum-Elysium,191,0.00997,False
Caelum-Fenix,191,0.11444,False
Dawn-Elysium,191,0.15065,False
Dawn-Fenix,191,0.0142,False
Elysium-Fenix,191,0.29331,False
Aegis-Boreas,192,0.16068,False
Aegis-Dawn,192,0.01806,True
Aegis-Elysium,192,0.12692,False
Boreas-Dawn,192,0.15187,True
Boreas-Elysium,192,0.06395,False
Boreas-Fenix,192,0.09351,False
Caelum-Dawn,192,0.11565,False
Caelum-Elysium,192,0.02254,False
Caelum-Fenix,192,0.07153,True
Dawn-Elysium,192,0.00196,False
Dawn-Fenix,192,0.06426,False
Elysium-Fenix,192,0.10906,False
Aegis-Boreas,193,0.17388,False
Aegis-Dawn,193,0.0089,False
Aegis-Elysium,193,0.04181,False
Boreas-Dawn,193,0.17597,False
Boreas-Elysium,193,0.02112,True
Boreas-Fenix,193,0.04165,False
Caelum-Dawn,193,0.08414,False
Caelum-Elysium,193,0.16962,True
Caelum-Fenix,193,0.05793,False
Dawn-Elysium,193,0.10479,False
Dawn-Fenix,193,0.00635,False
Elysium-Fenix,193,0.11383,False
Aegis-Boreas,194,0.01608,False
Aegis-Dawn,194,0.21789,False
Aegis-Elysium,194,0.03598,False
Boreas-Dawn,194,0.01827,False
Boreas-Elysium,194,0.04235,False
Boreas-Fenix,194,0.03467,False
Caelum-Dawn,194,0.03258,False
Caelum-Elysium,194,0.19993,False
Caelum-Fenix,194,0.18067,False
Dawn-Elysium,194,0.022,False
Dawn-Fenix,194,0.03359,False
Elysium-Fenix,194,0.16599,False
Aegis-Boreas,195,0.11508,False
Aegis-Dawn,195,0.18136,True
Aegis-Elysium,195,0.03945,False
Boreas-Dawn,195,0.01047,False
Boreas-Elysium,195,0.00557,False
Boreas-Fenix,195,0.00579,False
Caelum-Dawn,195,0.08888,False
Caelum-Elysium,195,0.24106,True
Caelum-Fenix,195,0.13295,False
Dawn-Elysium,195,0.00046,False
Dawn-Fenix,195,0.01479,False
Elysium-Fenix,195,0.16413,False
Aegis-Boreas,196,0.14419,False
Aegis-Dawn,196,0.02008,False
Aegis-Elysium,196,0.0408,False
Boreas-Dawn,196,0.04113,False
Boreas-Elysium,196,0.11472,False
Boreas-Fenix,196,0.00744,False
Caelum-Dawn,196,0.04473,False
Caelum-Elysium,196,0.1307,False
Caelum-Fenix,196,0.12644,False
Dawn-Elysium,196,0.16815,False
Dawn-Fenix,196,0.1549,False
Elysium-Fenix,196,0.00671,False
Aegis-Boreas,197,0.02006,False
Aegis-Dawn,197,0.12761,False
Aegis-Elysium,197,0.10094,False
Boreas-Dawn,197,0.06836,False
Boreas-Elysium,197,0.02017,False
Boreas-Fenix,197,0.0389,False
Caelum-Dawn,197,0.19636,False
Caelum-Elysium,197,0.00049,True
Caelum-Fenix,197,0.05354,False
Dawn-Elysium,197,0.11804,False
Dawn-Fenix,197,0.01385,False
Elysium-Fenix,197,0.24169,False
Aegis-Boreas,198,0.03038,False
Aegis-Dawn,198,0.09995,False
Aegis-Elysium,198,0.02258,False
Boreas-Dawn,198,0.03409,False
Boreas-Elysium,198,0.06733,False
Boreas-Fenix,198,0.02295,False
Caelum-Dawn,198,0.02563,False
Caelum-Elysium,198,0.00597,False
Caelum-Fenix,198,0.33265,True
Dawn-Elysium,198,0.04543,False
Dawn-Fenix,198,0.22152,False
Elysium-Fenix,198,0.09151,False
Aegis-Boreas,199,0.00363,False
Aegis-Dawn,199,0.42211,False
Aegis-Elysium,199,0.13717,False
Boreas-Dawn,199,0.05242,True
Boreas-Elysium,199,0.00078,False
Boreas-Fenix,199,0.0064,False
Caelum-Dawn,199,0.0013,False
Caelum-Elysium,199,0.09491,False
Caelum-Fenix,199,0.16796,True
Dawn-Elysium,199,0.04662,False
Dawn-Fenix,199,0.02159,False
Elysium-Fenix,199,0.04513,False
Aegis-Boreas,200,0.12038,False
Aegis-Dawn,200,0.01905,False
Aegis-Elysium,200,0.1958,False
Boreas-Dawn,200,0.0193,False
Boreas-Elysium,200,0.01381,False
Boreas-Fenix,200,0.0021,False
Caelum-Dawn,200,0.01064,True
Caelum-Elysium,200,0.10772,False
Caelum-Fenix,200,0.05043,False
Dawn-Elysium,200,0.23867,True
Dawn-Fenix,200,0.13161,False
Elysium-Fenix,200,0.0905,False
Aegis-Boreas,201,0.039,False
Aegis-Dawn,201,0.0044,False
Aegis-Elysium,201,0.00101,False
Boreas-Dawn,201,0.04316,False
Boreas-Elysium,201,0.14978,True
Boreas-Fenix,201,0.10659,False
Caelum-Dawn,201,0.02231,False
Caelum-Elysium,201,0.14889,False
Caelum-Fenix,201,0.05716,False
Dawn-Elysium,201,0.06726,False
Dawn-Fenix,201,0.10519,True
Elysium-Fenix,201,,False
Aegis-Boreas,202,0.0221,False
Aegis-Dawn,202,0.03721,False
Aegis-Elysium,202,0.01943,False
Boreas-Dawn,202,,True
Boreas-Elysium,202,0.09603,False
Boreas-Fenix,202,0.15647,True
Caelum-Dawn,202,0.00786,False
Caelum-Elysium,202,0.00656,False
Caelum-Fenix,202,0.06927,True
Dawn-Elysium,202,0.34418,True
Dawn-Fenix,202,,False
Elysium-Fenix,202,0.12794,False
Aegis-Boreas,203,0.34901,False
Aegis-Dawn,203,0.02139,False
Aegis-Elysium,203,0.00161,False
Boreas-Dawn,203,0.12568,False
Boreas-Elysium,203,0.18515,False
Boreas-Fenix,203,0.03688,False
Caelum-Dawn,203,0.07973,False
Caelum-Elysium,203,0.05467,False
Caelum-Fenix,203,0.07305,False
Dawn-Elysium,203,0.00099,False
Dawn-Fenix,203,,False
Elysium-Fenix,203,0.00882,False
Aegis-Boreas,204,0.08229,False
Aegis-Dawn,204,0.22542,False
Aegis-Elysium,204,0.01492,False
Boreas-Dawn,204,0.09233,False
Boreas-Elysium,204,0.09945,False
Boreas-Fenix,204,0.13567,False
Caelum-Dawn,204,0.00219,False
Caelum-Elysium,204,0.20525,False
Caelum-Fenix,204,0.10412,False
Dawn-Elysium,204,0.02106,False
Dawn-Fenix,204,0.01263,False
Elysium-Fenix,204,,False
Aegis-Boreas,205,0.00673,False
Aegis-Dawn,205,0.16513,False
Aegis-Elysium,205,0.02033,False
Boreas-Dawn,205,0.12061,False
Boreas-Elysium,205,0.07001,False
Boreas-Fenix,205,0.21763,False
Caelum-Dawn,205,0.04257,False
Caelum-Elysium,205,0.05442,False
Caelum-Fenix,205,0.05965,False
Dawn-Elysium,205,0.18377,False
Dawn-Fenix,205,0.02056,False
Elysium-Fenix,205,0.03857,False
Aegis-Boreas,206,0.09706,False
Aegis-Dawn,206,0.17318,True
Aegis-Elysium,206,0.12154,False
Boreas-Dawn,206,0.06901,False
Boreas-Elysium,206,0.01796,False
Boreas-Fenix,206,0.007,True
Caelum-Dawn,206,0.05838,True
Caelum-Elysium,206,0.04089,False
Caelum-Fenix,206,0.14672,True
Dawn-Elysium,206,0.12408,False
Dawn-Fenix,206,0.12725,False
Elysium-Fenix,206,0.01693,True
Aegis-Boreas,207,,True
Aegis-Dawn,207,0.06053,False
Aegis-Elysium,207,,False
Boreas-Dawn,207,0.08114,False
Boreas-Elysium,207,0.07381,False
Boreas-Fenix,207,0.05841,False
Caelum-Dawn,207,0.0047,False
Caelum-Elysium,207,0.20818,True
Caelum-Fenix,207,0.04338,False
Dawn-Elysium,207,0.00617,False
Dawn-Fenix,207,0.09305,False
Elysium-Fenix,207,0.10735,True
Aegis-Boreas,208,0.00508,False
Aegis-Dawn,208,0.12364,False
Aegis-Elysium,208,0.10015,False
Boreas-Dawn,208,0.32675,False
Boreas-Elysium,208,0.03887,False
Boreas-Fenix,208,0.1385,False
Caelum-Dawn,208,0.12125,False
Caelum-Elysium,208,0.00065,False
Caelum-Fenix,208,0.00692,False
Dawn-Elysium,208,0.01649,True
Dawn-Fenix,208,0.06266,False
Elysium-Fenix,208,,False
Aegis-Boreas,209,0.00758,False
Aegis-Dawn,209,0.02968,False
Aegis-Elysium,209,0.02388,False
Boreas-Dawn,209,0.0678,False
Boreas-Elysium,209,0.05538,False
Boreas-Fenix,209,0.23449,False
Caelum-Dawn,209,0.12746,False
Caelum-Elysium,209,0.01392,False
Caelum-Fenix,209,0.19365,False
Dawn-Elysium,209,0.0826,False
Dawn-Fenix,209,0.11724,False
Elysium-Fenix,209,0.04632,False
Aegis-Boreas,210,,True
Aegis-Dawn,210,0.11921,False
Aegis-Elysium,210,0.05259,False
Boreas-Dawn,210,0.1049,False
Boreas-Elysium,210,0.05564,False
Boreas-Fenix,210,0.02695,False
Caelum-Dawn,210,0.02647,False
Caelum-Elysium,210,0.09385,False
Caelum-Fenix,210,0.11315,False
Dawn-Elysium,210,0.00159,False
Dawn-Fenix,210,0.24765,True
Elysium-Fenix,210,0.09776,False
Aegis-Boreas,211,0.16931,False
Aegis-Dawn,211,0.06211,False
Aegis-Elysium,211,0.10507,False
Boreas-Dawn,211,0.02561,False
Boreas-Elysium,211,0.07922,False
Boreas-Fenix,211,0.24757,False
Caelum-Dawn,211,0.10597,False
Caelum-Elysium,211,0.04847,False
Caelum-Fenix,211,0.04328,False
Dawn-Elysium,211,0.02171,False
Dawn-Fenix,211,0.03681,False
Elysium-Fenix,211,0.05487,False
Aegis-Boreas,212,0.00668,False
Aegis-Dawn,212,0.05094,False
Aegis-Elysium,212,0.05893,False
Boreas-Dawn,212,0.07976,False
Boreas-Elysium,212,0.05589,True
Boreas-Fenix,212,0.13681,True
Caelum-Dawn,212,0.15668,False
Caelum-Elysium,212,0.01951,False
Caelum-Fenix,212,,True
Dawn-Elysium,212,0.04113,False
Dawn-Fenix,212,0.21257,False
Elysium-Fenix,212,0.01851,False
Aegis-Boreas,213,0.17526,True
Aegis-Dawn,213,0.13841,False
Aegis-Elysium,213,0.01488,False
Boreas-Dawn,213,0.0354,False
Boreas-Elysium,213,0.08687,False
Boreas-Fenix,213,0.01455,False
Caelum-Dawn,213,0.04174,False
Caelum-Elysium,213,0.25446,False
Caelum-Fenix,213,0.02205,False
Dawn-Elysium,213,0.02624,False
Dawn-Fenix,213,0.10792,False
Elysium-Fenix,213,0.08221,False
Aegis-Boreas,214,0.04533,False
Aegis-Dawn,214,0.10156,False
Aegis-Elysium,214,0.01046,False
Boreas-Dawn,214,0.04564,False
Boreas-Elysium,214,0.02961,False
Boreas-Fenix,214,0.24479,False
Caelum-Dawn,214,0.06184,False
Caelum-Elysium,214,0.01452,False
Caelum-Fenix,214,0.21288,False
Dawn-Elysium,214,0.09773,False
Dawn-Fenix,214,0.13173,False
Elysium-Fenix,214,0.0039,False
Aegis-Boreas,215,0.11425,True
Aegis-Dawn,215,0.13641,False
Aegis-Elysium,215,0.04397,False
Boreas-Dawn,215,0.01236,False
Boreas-Elysium,215,0.00922,False
Boreas-Fenix,215,0.0258,True
Caelum-Dawn,215,0.32632,False
Caelum-Elysium,215,0.08041,False
Caelum-Fenix,215,0.12363,False
Dawn-Elysium,215,0.02221,False
Dawn-Fenix,215,0.07721,False
Elysium-Fenix,215,0.02822,False
Aegis-Boreas,216,0.09909,False
Aegis-Dawn,216,0.0294,False
Aegis-Elysium,216,0.02198,False
Boreas-Dawn,216,0.19927,False
Boreas-Elysium,216,0.02783,False
Boreas-Fenix,216,0.11985,False
Caelum-Dawn,216,0.03206,False
Caelum-Elysium,216,0.0929,False
Caelum-Fenix,216,,False
Dawn-Elysium,216,0.07561,False
Dawn-Fenix,216,0.08499,False
Elysium-Fenix,216,0.11242,False
Aegis-Boreas,217,0.19454,False
Aegis-Dawn,217,0.07202,False
Aegis-Elysium,217,0.02722,False
Boreas-Dawn,217,0.01439,False
Boreas-Elysium,217,0.0589,True
Boreas-Fenix,217,0.19402,True
Caelum-Dawn,217,0.00965,False
Caelum-Elysium,217,0.11819,False
Caelum-Fenix,217,0.08352,False
Dawn-Elysium,217,0.04164,False
Dawn-Fenix,217,0.08956,False
Elysium-Fenix,217,0.09635,False
Aegis-Boreas,218,0.01706,False
Aegis-Dawn,218,0.16639,False
Aegis-Elysium,218,0.28107,True
Boreas-Dawn,218,,False
Boreas-Elysium,218,0.03456,False
Boreas-Fenix,218,0.09771,False
Caelum-Dawn,218,0.02805,False
Caelum-Elysium,218,0.00696,False
Caelum-Fenix,218,0.16881,False
Dawn-Elysium,218,0.05154,False
Dawn-Fenix,218,0.05684,False
Elysium-Fenix,218,0.01786,False
Aegis-Boreas,219,0.26517,False
Aegis-Dawn,219,0.05895,False
Aegis-Elysium,219,0.00981,False
Boreas-Dawn,219,0.18026,False
Boreas-Elysium,219,0.15195,False
Boreas-Fenix,219,0.01576,False
Caelum-Dawn,219,0.02973,False
Caelum-Elysium,219,0.00118,False
Caelum-Fenix,219,0.02131,False
Dawn-Elysium,219,0.02699,False
Dawn-Fenix,219,0.17544,False
Elysium-Fenix,219,0.06344,False
Aegis-Boreas,220,0.01515,False
Aegis-Dawn,220,0.04679,False
Aegis-Elysium,220,0.04548,False
Boreas-Dawn,220,0.17663,False
Boreas-Elysium,220,0.05264,False
Boreas-Fenix,220,0.04692,False
Caelum-Dawn,220,0.21592,False
Caelum-Elysium,220,0.13208,False
Caelum-Fenix,220,0.05892,True
Dawn-Elysium,220,0.11902,False
Dawn-Fenix,220,0.00186,False
Elysium-Fenix,220,0.08859,False
Aegis-Boreas,221,0.05687,False
Aegis-Dawn,221,0.09041,True
Aegis-Elysium,221,0.06596,False
Boreas-Dawn,221,0.07564,False
Boreas-Elysium,221,0.12191,True
Boreas-Fenix,221,0.08822,False
Caelum-Dawn,221,0.00748,False
Caelum-Elysium,221,0.06079,False
Caelum-Fenix,221,0.12482,False
Dawn-Elysium,221,0.04015,False
Dawn-Fenix,221,0.17227,False
Elysium-Fenix,221,0.09547,False
Aegis-Boreas,222,0.1667,False
Aegis-Dawn,222,0.05208,True
Aegis-Elysium,222,0.12788,False
Boreas-Dawn,222,,False
Boreas-Elysium,222,0.03967,False
Boreas-Fenix,222,0.19649,False
Caelum-Dawn,222,0.02394,False
Caelum-Elysium,222,0.11851,False
Caelum-Fenix,222,0.10586,False
Dawn-Elysium,222,0.0693,True
Dawn-Fenix,222,0.0265,False
Elysium-Fenix,222,,False
Aegis-Boreas,223,0.06882,False
Aegis-Dawn,223,0.08797,False
Aegis-Elysium,223,0.05869,False
Boreas-Dawn,223,0.07031,False
Boreas-Elysium,223,0.00395,False
Boreas-Fenix,223,0.05838,False
Caelum-Dawn,223,0.10346,False
Caelum-Elysium,223,0.16531,False
Caelum-Fenix,223,0.017,True
Dawn-Elysium,223,0.05921,False
Dawn-Fenix,223,0.06394,False
Elysium-Fenix,223,0.24295,False
Aegis-Boreas,224,0.00363,False
Aegis-Dawn,224,0.04499,False
Aegis-Elysium,224,0.08921,False
Boreas-Dawn,224,0.07758,True
Boreas-Elysium,224,0.15094,False
Boreas-Fenix,224,0.20956,True
Caelum-Dawn,224,0.07589,False
Caelum-Elysium,224,0.01462,False
Caelum-Fenix,224,0.22418,False
Dawn-Elysium,224,0.04874,False
Dawn-Fenix,224,0.0258,False
Elysium-Fenix,224,0.03487,False
Aegis-Boreas,225,0.06219,False
Aegis-Dawn,225,,False
Aegis-Elysium,225,0.00207,False
Boreas-Dawn,225,0.19611,False
Boreas-Elysium,225,0.02507,False
Boreas-Fenix,225,0.03415,False
Caelum-Dawn,225,0.06792,False
Caelum-Elysium,225,0.03711,False
Caelum-Fenix,225,0.06268,False
Dawn-Elysium,225,0.28971,False
Dawn-Fenix,225,0.04171,False
Elysium-Fenix,225,0.02055,True
Aegis-Boreas,226,0.08515,False
Aegis-Dawn,226,0.0143,False
Aegis-Elysium,226,0.0062,False
Boreas-Dawn,226,0.04221,False
Boreas-Elysium,226,0.19976,False
Boreas-Fenix,226,0.09083,False
Caelum-Dawn,226,0.05033,False
Caelum-Elysium,226,0.03013,False
Caelum-Fenix,226,0.02068,False
Dawn-Elysium,226,0.0537,False
Dawn-Fenix,226,0.1697,False
Elysium-Fenix,226,0.23702,False
Aegis-Boreas,227,0.02925,False
Aegis-Dawn,227,0.18521,True
Aegis-Elysium,227,0.0501,False
Boreas-Dawn,227,0.42356,False
Boreas-Elysium,227,0.00438,False
Boreas-Fenix,227,0.01042,False
Caelum-Dawn,227,0.08531,False
Caelum-Elysium,227,0.17569,False
Caelum-Fenix,227,0.00988,False
Dawn-Elysium,227,0.00339,False
Dawn-Fenix,227,0.01668,False
Elysium-Fenix,227,0.00614,False
Aegis-Boreas,228,0.334,False
Aegis-Dawn,228,0.07547,False
Aegis-Elysium,228,0.00785,False
Boreas-Dawn,228,0.07555,False
Boreas-Elysium,228,0.09454,False
Boreas-Fenix,228,0.00083,False
Caelum-Dawn,228,0.01437,False
Caelum-Elysium,228,0.13537,False
Caelum-Fenix,228,0.02501,False
Dawn-Elysium,228,0.09476,False
Dawn-Fenix,228,,False
Elysium-Fenix,228,0.04722,False
Aegis-Boreas,229,0.05623,False
Aegis-Dawn,229,0.10084,False
Aegis-Elysium,229,0.24803,True
Boreas-Dawn,229,0.04721,False
Boreas-Elysium,229,,False
Boreas-Fenix,229,0.11936,False
Caelum-Dawn,229,0.03733,False
Caelum-Elysium,229,0.01152,False
Caelum-Fenix,229,0.0514,False
Dawn-Elysium,229,0.24667,False
Dawn-Fenix,229,0.01162,False
Elysium-Fenix,229,0.06757,False
Aegis-Boreas,230,0.04147,False
Aegis-Dawn,230,0.02492,False
Aegis-Elysium,230,0.08701,False
Boreas-Dawn,230,0.05544,False
Boreas-Elysium,230,0.09574,False
Boreas-Fenix,230,0.10207,False
Caelum-Dawn,230,0.10996,False
Caelum-Elysium,230,,False
Caelum-Fenix,230,0.10574,False
Dawn-Elysium,230,0.02705,False
Dawn-Fenix,230,0.06178,False
Elysium-Fenix,230,0.17241,False
Aegis-Boreas,231,0.04277,False
Aegis-Dawn,231,0.05303,False
Aegis-Elysium,231,0.22193,False
Boreas-Dawn,231,0.00081,False
Boreas-Elysium,231,0.00259,False
Boreas-Fenix,231,0.07026,False
Caelum-Dawn,231,0.14983,False
Caelum-Elysium,231,0.22046,False
Caelum-Fenix,231,0.09839,False
Dawn-Elysium,231,0.03109,False
Dawn-Fenix,231,0.05163,False
Elysium-Fenix,231,0.05721,False
Aegis-Boreas,232,0.2774,True
Aegis-Dawn,232,0.15936,False
Aegis-Elysium,232,,False
Boreas-Dawn,232,0.10147,False
Boreas-Elysium,232,0.03399,False
Boreas-Fenix,232,0.08627,False
Caelum-Dawn,232,0.03586,False
Caelum-Elysium,232,0.01158,False
Caelum-Fenix,232,0.02105,False
Dawn-Elysium,232,0.17302,False
Dawn-Fenix,232,0.05937,False
Elysium-Fenix,232,0.00213,False
Aegis-Boreas,233,0.00706,False
Aegis-Dawn,233,0.11402,False
Aegis-Elysium,233,0.12218,False
Boreas-Dawn,233,0.05759,False
Boreas-Elysium,233,0.04827,False
Boreas-Fenix,233,0.0574,False
Caelum-Dawn,233,0.2108,False
Caelum-Elysium,233,0.02238,False
Caelum-Fenix,233,0.14144,False
Dawn-Elysium,233,0.05799,False
Dawn-Fenix,233,0.13486,False
Elysium-Fenix,233,0.026,False
Aegis-Boreas,234,0.0208,False
Aegis-Dawn,234,0.05877,False
Aegis-Elysium,234,,False
Boreas-Dawn,234,0.02081,False
Boreas-Elysium,234,0.06162,False
Boreas-Fenix,234,0.00834,False
Caelum-Dawn,234,0.10274,False
Caelum-Elysium,234,0.11149,False
Caelum-Fenix,234,0.21544,True
Dawn-Elysium,234,0.11494,False
Dawn-Fenix,234,0.08853,True
Elysium-Fenix,234,0.02765,False
Aegis-Boreas,235,0.04372,False
Aegis-Dawn,235,0.01365,False
Aegis-Elysium,235,0.30707,False
Boreas-Dawn,235,0.02662,True
Boreas-Elysium,235,0.04561,False
Boreas-Fenix,235,0.25541,False
Caelum-Dawn,235,0.11704,False
Caelum-Elysium,235,0.05231,False
Caelum-Fenix,235,0.02724,False
Dawn-Elysium,235,0.018,False
Dawn-Fenix,235,,True
Elysium-Fenix,235,0.06966,True
Aegis-Boreas,236,0.12064,True
Aegis-Dawn,236,0.00607,False
Aegis-Elysium,236,0.04169,False
Boreas-Dawn,236,0.09312,False
Boreas-Elysium,236,0.06469,False
Boreas-Fenix,236,0.05542,False
Caelum-Dawn,236,0.05136,False
Caelum-Elysium,236,0.1703,False
Caelum-Fenix,236,0.14785,False
Dawn-Elysium,236,0.1159,False
Dawn-Fenix,236,,False
Elysium-Fenix,236,0.10371,False
Aegis-Boreas,237,0.17576,False
Aegis-Dawn,237,0.02584,False
Aegis-Elysium,237,0.06518,False
Boreas-Dawn,237,0.02668,False
Boreas-Elysium,237,0.20386,False
Boreas-Fenix,237,0.11869,False
Caelum-Dawn,237,0.0758,False
Caelum-Elysium,237,0.02296,False
Caelum-Fenix,237,0.02464,False
Dawn-Elysium,237,0.00873,False
Dawn-Fenix,237,0.14421,True
Elysium-Fenix,237,0.10766,False
Aegis-Boreas,238,0.01104,False
Aegis-Dawn,238,0.1349,False
Aegis-Elysium,238,0.14387,True
Boreas-Dawn,238,0.08499,False
Boreas-Elysium,238,0.05637,False
Boreas-Fenix,238,0.0007,True
Caelum-Dawn,238,0.02729,False
Caelum-Elysium,238,0.05102,False
Caelum-Fenix,238,0.01264,False
Dawn-Elysium,238,0.42692,False
Dawn-Fenix,238,0.034,False
Elysium-Fenix,238,0.01627,False
Aegis-Boreas,239,0.06033,False
Aegis-Dawn,239,0.15876,False
Aegis-Elysium,239,0.28592,False
Boreas-Dawn,239,0.01513,False
Boreas-Elysium,239,0.01186,False
Boreas-Fenix,239,0.1095,False
Caelum-Dawn,239,0.07225,False
Caelum-Elysium,239,0.08522,False
Caelum-Fenix,239,0.05772,True
Dawn-Elysium,239,0.04485,False
Dawn-Fenix,239,0.02048,False
Elysium-Fenix,239,0.07797,False
Aegis-Boreas,240,0.05468,False
Aegis-Dawn,240,0.03313,False
Aegis-Elysium,240,0.00998,False
Boreas-Dawn,240,0.1681,False
Boreas-Elysium,240,0.01871,False
Boreas-Fenix,240,0.1024,False
Caelum-Dawn,240,0.08519,False
Caelum-Elysium,240,0.13741,False
Caelum-Fenix,240,0.04419,True
Dawn-Elysium,240,0.13004,False
Dawn-Fenix,240,0.18141,False
Elysium-Fenix,240,0.03475,True
Aegis-Boreas,241,0.06945,False
Aegis-Dawn,241,0.07136,False
Aegis-Elysium,241,0.04269,False
Boreas-Dawn,241,0.05079,False
Boreas-Elysium,241,0.01254,False
Boreas-Fenix,241,0.1464,False
Caelum-Dawn,241,0.09824,False
Caelum-Elysium,241,0.2169,False
Caelum-Fenix,241,0.11143,False
Dawn-Elysium,241,0.02732,False
Dawn-Fenix,241,0.03173,False
Elysium-Fenix,241,0.12116,True
Aegis-Boreas,242,0.05616,False
Aegis-Dawn,242,0.09707,False
Aegis-Elysium,242,0.06741,False
Boreas-Dawn,242,0.29132,False
Boreas-Elysium,242,0.01596,False
Boreas-Fenix,242,0.01816,False
Caelum-Dawn,242,0.02028,False
Caelum-Elysium,242,0.02794,False
Caelum-Fenix,242,0.04259,False
Dawn-Elysium,242,0.03605,True
Dawn-Fenix,242,0.3024,False
Elysium-Fenix,242,0.02466,False
Aegis-Boreas,243,0.36801,True
Aegis-Dawn,243,0.02393,False
Aegis-Elysium,243,0.19637,False
Boreas-Dawn,243,0.02948,False
Boreas-Elysium,243,0.00223,False
Boreas-Fenix,243,0.0277,False
Caelum-Dawn,243,0.13802,True
Caelum-Elysium,243,,False
Caelum-Fenix,243,,False
Dawn-Elysium,243,0.02484,False
Dawn-Fenix,243,0.07126,False
Elysium-Fenix,243,0.04473,False
Aegis-Boreas,244,0.10632,False
Aegis-Dawn,244,0.06904,False
Aegis-Elysium,244,0.01816,False
Boreas-Dawn,244,,False
Boreas-Elysium,244,0.09021,False
Boreas-Fenix,244,0.0341,False
Caelum-Dawn,244,0.05878,False
Caelum-Elysium,244,0.16441,False
Caelum-Fenix,244,0.09086,False
Dawn-Elysium,244,0.05628,False
Dawn-Fenix,244,0.03687,False
Elysium-Fenix,244,0.23277,True
Aegis-Boreas,245,0.15444,False
Aegis-Dawn,245,0.01358,False
Aegis-Elysium,245,0.0113,False
Boreas-Dawn,245,0.14042,False
Boreas-Elysium,245,0.08939,False
Boreas-Fenix,245,0.02853,False
Caelum-Dawn,245,0.06031,False
Caelum-Elysium,245,0.00218,False
Caelum-Fenix,245,0.36252,True
Dawn-Elysium,245,0.02078,False
Dawn-Fenix,245,,False
Elysium-Fenix,245,0.08137,False
Aegis-Boreas,246,0.05849,False
Aegis-Dawn,246,0.00364,False
Aegis-Elysium,246,0.44428,False
Boreas-Dawn,246,0.10888,False
Boreas-Elysium,246,0.00054,False
Boreas-Fenix,246,0.08094,False
Caelum-Dawn,246,0.06401,False
Caelum-Elysium,246,0.04943,False
Caelum-Fenix,246,0.04406,False
Dawn-Elysium,246,0.03937,True
Dawn-Fenix,246,0.00662,False
Elysium-Fenix,246,0.09974,False
Aegis-Boreas,247,0.09305,False
Aegis-Dawn,247,0.20264,False
Aegis-Elysium,247,0.03817,False
Boreas-Dawn,247,0.002,False
Boreas-Elysium,247,0.15694,True
Boreas-Fenix,247,0.06841,False
Caelum-Dawn,247,0.00017,False
Caelum-Elysium,247,0.12857,False
Caelum-Fenix,247,0.13066,False
Dawn-Elysium,247,0.10778,False
Dawn-Fenix,247,0.06579,False
Elysium-Fenix,247,0.00582,False
Aegis-Boreas,248,0.21698,False
Aegis-Dawn,248,0.01611,False
Aegis-Elysium,248,0.19267,False
Boreas-Dawn,248,0.021,False
Boreas-Elysium,248,0.10425,False
Boreas-Fenix,248,0.08436,False
Caelum-Dawn,248,0.05584,False
Caelum-Elysium,248,0.02053,False
Caelum-Fenix,248,0.05374,False
Dawn-Elysium,248,0.13215,False
Dawn-Fenix,248,0.09085,False
Elysium-Fenix,248,0.01151,False
Aegis-Boreas,249,0.00802,False
Aegis-Dawn,249,0.00479,False
Aegis-Elysium,249,0.02818,False
Boreas-Dawn,249,0.06492,True
Boreas-Elysium,249,0.10208,True
Boreas-Fenix,249,0.18534,False
Caelum-Dawn,249,0.08297,False
Caelum-Elysium,249,0.00178,False
